% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
16213	4	1	1	0	28	9422	0	1	0
16223	4	1	1	0	28	9422	0	1	0
16263	4	1	1	0	28	9422	0	1	0
16273	4	1	1	0	28	9422	0	1	0
16313	4	1	1	0	28	9422	0	1	0
16320	4	1	1	0	28	9422	1	0	0
16323	4	1	1	0	28	9422	0	1	0
16330	4	1	1	0	28	9422	1	0	0
16363	4	1	1	0	28	9422	0	1	0
16373	4	1	1	0	26	7708	0	1	0
16413	4	1	1	0	26	7708	0	1	0
16423	4	1	1	0	26	7708	0	1	0
16463	4	1	1	0	28	9422	0	1	0
16473	4	1	1	0	28	9422	0	1	0
16513	4	1	1	0	24	6882	0	1	0
16523	4	1	1	0	26	7708	0	1	0
16563	4	1	1	0	28	9422	0	1	0
16573	4	1	1	0	28	9422	0	1	0
16613	4	1	1	0	28	9422	0	1	0
16623	4	1	1	0	28	9422	0	1	0
16630	4	1	1	0	28	9422	1	0	0
16663	4	1	1	0	28	9422	0	1	0
16670	4	1	1	0	28	9422	1	0	0
16673	4	1	1	0	28	9422	0	1	0
16713	4	1	1	0	28	9422	0	1	0
16723	4	1	1	0	28	9422	0	1	0
16763	4	1	1	0	28	9422	0	1	0
16773	4	1	1	0	28	9422	0	1	0
16813	4	1	1	0	26	7708	0	1	0
16823	4	1	1	0	28	9422	0	1	0
16863	4	1	1	0	24	6882	0	1	0
16873	4	1	1	0	28	9422	0	1	0
16913	4	1	1	0	28	9422	0	1	0
16923	4	1	1	0	28	9422	0	1	0
16963	4	1	1	0	28	9422	0	1	0
16973	4	1	1	0	28	9422	0	1	0
17013	4	1	1	0	28	9422	0	1	0
17023	4	1	1	0	28	9422	0	1	0
17063	4	1	1	0	28	9422	0	1	0
17073	4	1	1	0	28	9422	0	1	0
17113	4	1	1	0	26	7708	0	1	0
17123	4	1	1	0	28	9422	0	1	0
17163	4	1	1	0	26	7708	0	1	0
17173	4	1	1	0	28	9422	0	1	0
17213	4	1	1	0	28	9422	0	1	0
17223	4	1	1	0	28	9422	0	1	0
17263	4	1	1	0	28	9422	0	1	0
17273	4	1	1	0	28	9422	0	1	0
17280	4	1	1	0	28	9422	1	0	0
17313	4	1	1	0	28	9422	0	1	0
17320	4	1	1	0	28	9422	1	0	0
17323	4	1	1	0	28	9422	0	1	0
17363	4	1	1	0	28	9422	0	1	0
17373	4	1	1	0	28	9422	0	1	0
17413	4	1	1	0	24	6882	0	1	0
17423	4	1	1	0	28	9422	0	1	0
17463	4	1	1	0	28	9422	0	1	0
17473	4	1	1	0	28	9422	0	1	0
17513	4	1	1	0	28	9422	0	1	0
17520	4	1	1	0	28	9422	1	0	0
17523	4	1	1	0	28	9422	0	1	0
17563	4	1	1	0	26	7708	0	1	0
17573	4	1	1	0	28	9422	0	1	0
17613	4	1	1	0	28	9422	0	1	0
17623	4	1	1	0	28	9422	0	1	0
17663	4	1	1	0	24	6882	0	1	0
17673	4	1	1	0	24	6882	0	1	0
17713	4	1	1	0	28	9422	0	1	0
17723	4	1	1	0	28	9422	0	1	0
17763	4	1	1	0	28	9422	0	1	0
17773	4	1	1	0	28	9422	0	1	0
17813	4	1	1	0	28	9422	0	1	0
17823	4	1	1	0	28	9422	0	1	0
17863	4	1	1	0	24	6882	0	1	0
17873	4	1	1	0	28	9422	0	1	0
17913	4	1	1	0	26	7708	0	1	0
17923	4	1	1	0	28	9422	0	1	0
17930	4	1	1	0	28	9422	1	0	0
17963	4	1	1	0	24	6882	0	1	0
17973	4	1	1	0	22	5861	0	1	0
18013	4	1	1	0	28	9422	0	1	0
18020	4	1	1	0	28	9422	1	0	0
18023	4	1	1	0	28	9422	0	1	0
18030	4	1	1	0	28	9422	1	0	0
18063	4	1	1	0	28	9422	0	1	0
18073	4	1	1	0	28	9422	0	1	0
18113	4	1	1	0	28	9422	0	1	0
18120	4	1	1	0	28	9422	1	0	0
18123	4	1	1	0	24	6882	0	1	0
18163	4	1	1	0	28	9422	0	1	0
18173	4	1	1	0	28	9422	0	1	0
18213	4	1	1	0	24	6882	0	1	0
18223	4	1	1	0	28	9422	0	1	0
18263	4	1	1	0	28	9422	0	1	0
18273	4	1	1	0	28	9422	0	1	0
18313	4	1	1	0	28	9422	0	1	0
18323	4	1	1	0	26	7708	0	1	0
18363	4	1	1	0	28	9422	0	1	0
18373	4	1	1	0	26	7708	0	1	0
18413	4	1	1	0	28	9422	0	1	0
18423	4	1	1	0	28	9422	0	1	0
18463	4	1	1	0	28	9422	0	1	0
18470	4	1	1	0	28	9422	1	0	0
18473	4	1	1	0	28	9422	0	1	0
18480	4	1	1	0	28	9422	1	0	0
18513	4	1	1	0	28	9422	0	1	0
18523	4	1	1	0	28	9422	0	1	0
18563	4	1	1	0	28	9422	0	1	0
18573	4	1	1	0	28	9422	0	1	0
18613	4	1	1	0	28	9422	0	1	0
18623	4	1	1	0	28	9422	0	1	0
18663	4	1	1	0	28	9422	0	1	0
18673	4	1	1	0	28	9422	0	1	0
18713	4	1	1	0	26	7708	0	1	0
18723	4	1	1	0	28	9422	0	1	0
18763	4	1	1	0	28	9422	0	1	0
18773	4	1	1	0	28	9422	0	1	0
18813	4	1	1	0	26	7708	0	1	0
18823	4	1	1	0	24	6882	0	1	0
18863	4	1	1	0	28	9422	0	1	0
18873	4	1	1	0	28	9422	0	1	0
18913	4	1	1	0	28	9422	0	1	0
18923	4	1	1	0	26	7708	0	1	0
18963	4	1	1	0	28	9422	0	1	0
18973	4	1	1	0	26	7708	0	1	0
19013	4	1	1	0	28	9422	0	1	0
19023	4	1	1	0	26	7708	0	1	0
19063	6	1	1	0	28	9422	0	1	0
19073	6	1	1	0	28	9422	0	1	0
19113	6	1	1	0	26	7708	0	1	0
19123	6	1	1	0	28	9422	0	1	0
19163	6	1	1	0	28	9422	0	1	0
19173	6	1	1	0	28	9422	0	1	0
19213	6	1	1	0	28	9422	0	1	0
19223	6	1	1	0	28	9422	0	1	0
19263	6	1	1	0	28	9422	0	1	0
19270	6	1	1	0	28	9422	1	0	0
19273	6	1	1	0	28	9422	0	1	0
19313	6	1	1	0	28	9422	0	1	0
19323	6	1	1	0	28	9422	0	1	0
19363	6	1	1	0	28	9422	0	1	0
19373	6	1	1	0	24	6882	0	1	0
19413	6	1	1	0	28	9422	0	1	0
19423	6	1	1	0	28	9422	0	1	0
19463	6	1	1	0	28	9422	0	1	0
19473	6	1	1	0	28	9422	0	1	0
19513	6	1	1	0	28	9422	0	1	0
19523	6	1	1	0	28	9422	0	1	0
19563	6	1	1	0	28	9422	0	1	0
19573	6	1	1	0	28	9422	0	1	0
19580	6	1	1	0	28	9422	1	0	0
19613	6	1	1	0	28	9422	0	1	0
19623	6	1	1	0	24	6882	0	1	0
19663	6	1	1	0	28	9422	0	1	0
19673	6	1	1	0	26	7708	0	1	0
19713	6	1	1	0	28	9422	0	1	0
19723	6	1	1	0	28	9422	0	1	0
19763	6	1	1	0	28	9422	0	1	0
19773	6	1	1	0	28	9422	0	1	0
19813	6	1	1	0	28	9422	0	1	0
19823	6	1	1	0	28	9422	0	1	0
19863	6	1	1	0	28	9422	0	1	0
19873	6	1	1	0	28	9422	0	1	0
19913	6	1	1	0	28	9422	0	1	0
19923	6	1	1	0	28	9422	0	1	0
19963	6	1	1	0	28	9422	0	1	0
19973	6	1	1	0	28	9422	0	1	0
20013	6	1	1	0	28	9422	0	1	0
20023	6	1	1	0	28	9422	0	1	0
20063	6	1	1	0	28	9422	0	1	0
20073	6	1	1	0	28	9422	0	1	0
20113	6	1	1	0	26	7708	0	1	0
20123	6	1	1	0	28	9422	0	1	0
20163	6	1	1	0	28	9422	0	1	0
20173	6	1	1	0	28	9422	0	1	0
20213	6	1	1	0	28	9422	0	1	0
20223	6	1	1	0	28	9422	0	1	0
20263	6	1	1	0	28	9422	0	1	0
20273	6	1	1	0	24	6882	0	1	0
20313	6	1	1	0	28	9422	0	1	0
20320	6	1	1	0	28	9422	1	0	0
20323	6	1	1	0	28	9422	0	1	0
20363	6	1	1	0	26	7708	0	1	0
20373	6	1	1	0	28	9422	0	1	0
20413	6	1	1	0	26	7708	0	1	0
20423	6	1	1	0	28	9422	0	1	0
20463	6	1	1	0	28	9422	0	1	0
20473	6	1	1	0	26	7708	0	1	0
20513	6	1	1	0	28	9422	0	1	0
20523	6	1	1	0	26	7708	0	1	0
20563	6	1	1	0	28	9422	0	1	0
20573	6	1	1	0	28	9422	0	1	0
20613	6	1	1	0	28	9422	0	1	0
20623	6	1	1	0	28	9422	0	1	0
20663	6	1	1	0	28	9422	0	1	0
20673	6	1	1	0	28	9422	0	1	0
20713	6	1	1	0	28	9422	0	1	0
20723	6	1	1	0	26	7708	0	1	0
20763	6	1	1	0	28	9422	0	1	0
20773	6	1	1	0	28	9422	0	1	0
20813	6	1	1	0	28	9422	0	1	0
20820	6	1	1	0	28	9422	1	0	0
20823	6	1	1	0	28	9422	0	1	0
20863	6	1	1	0	28	9422	0	1	0
20873	6	1	1	0	28	9422	0	1	0
20913	6	1	1	0	24	6882	0	1	0
20923	6	1	1	0	28	9422	0	1	0
20963	6	1	1	0	28	9422	0	1	0
20973	6	1	1	0	28	9422	0	1	0
21013	6	1	1	0	28	9422	0	1	0
21023	6	1	1	0	28	9422	0	1	0
21063	6	1	1	0	28	9422	0	1	0
21073	6	1	1	0	28	9422	0	1	0
21113	6	1	1	0	28	9422	0	1	0
21123	6	1	1	0	28	9422	0	1	0
21163	6	1	1	0	28	9422	0	1	0
21173	6	1	1	0	28	9422	0	1	0
21213	6	1	1	0	26	7708	0	1	0
21223	6	1	1	0	28	9422	0	1	0
21263	6	1	1	0	28	9422	0	1	0
21273	6	1	1	0	28	9422	0	1	0
21313	6	1	1	0	28	9422	0	1	0
21323	6	1	1	0	28	9422	0	1	0
21363	6	1	1	0	28	9422	0	1	0
21373	6	1	1	0	28	9422	0	1	0
21413	6	1	1	0	28	9422	0	1	0
21423	6	1	1	0	28	9422	0	1	0
21463	6	1	1	0	28	9422	0	1	0
21473	6	1	1	0	26	7708	0	1	0
21513	6	1	1	0	28	9422	0	1	0
21523	6	1	1	0	28	9422	0	1	0
21563	6	1	1	0	28	9422	0	1	0
21573	6	1	1	0	28	9422	0	1	0
21613	6	1	1	0	28	9422	0	1	0
21623	6	1	1	0	28	9422	0	1	0
21663	6	1	1	0	28	9422	0	1	0
21673	6	1	1	0	28	9422	0	1	0
21713	6	1	1	0	28	9422	0	1	0
21723	6	1	1	0	28	9422	0	1	0
21763	6	1	1	0	28	9422	0	1	0
21773	6	1	1	0	28	9422	0	1	0
21813	6	1	1	0	28	9422	0	1	0
21820	6	1	1	0	28	9422	1	0	0
21823	6	1	1	0	28	9422	0	1	0
21863	6	1	1	0	28	9422	0	1	0
21870	6	1	1	0	28	9422	1	0	0
21873	6	1	1	0	28	9422	0	1	0
21913	6	1	1	0	28	9422	0	1	0
21923	6	1	1	0	28	9422	0	1	0
21930	6	1	1	0	28	9422	1	0	0
21963	6	1	1	0	28	9422	0	1	0
21973	6	1	1	0	28	9422	0	1	0
22013	6	1	1	0	28	9422	0	1	0
22023	6	1	1	0	28	9422	0	1	0
22063	6	1	1	0	28	9422	0	1	0
22073	6	1	1	0	28	9422	0	1	0
22113	6	1	1	0	28	9422	0	1	0
22123	6	1	1	0	28	9422	0	1	0
22163	6	1	1	0	28	9422	0	1	0
22173	6	1	1	0	26	7708	0	1	0
22213	6	1	1	0	28	9422	0	1	0
22223	6	1	1	0	28	9422	0	1	0
22263	6	1	1	0	28	9422	0	1	0
22270	6	1	1	0	28	9422	1	0	0
22273	6	1	1	0	28	9422	0	1	0
22313	6	1	1	0	28	9422	0	1	0
22323	6	1	1	0	28	9422	0	1	0
22363	6	1	1	0	28	9422	0	1	0
22373	6	1	1	0	28	9422	0	1	0
22413	6	1	1	0	28	9422	0	1	0
22423	6	1	1	0	28	9422	0	1	0
22463	6	1	1	0	28	9422	0	1	0
22473	6	1	1	0	28	9422	0	1	0
22513	6	1	1	0	28	9422	0	1	0
22523	6	1	1	0	28	9422	0	1	0
22563	6	1	1	0	28	9422	0	1	0
22573	6	1	1	0	28	9422	0	1	0
22613	6	1	1	0	28	9422	0	1	0
22623	6	1	1	0	28	9422	0	1	0
22663	6	1	1	0	28	9422	0	1	0
22673	6	1	1	0	28	9422	0	1	0
22713	6	1	1	0	28	9422	0	1	0
22723	6	1	1	0	28	9422	0	1	0
22763	6	1	1	0	28	9422	0	1	0
22773	6	1	1	0	28	9422	0	1	0
22813	6	1	1	0	28	9422	0	1	0
22823	6	1	1	0	28	9422	0	1	0
22863	6	1	1	0	28	9422	0	1	0
22873	6	1	1	0	28	9422	0	1	0
22913	6	1	1	0	28	9422	0	1	0
22923	6	1	1	0	28	9422	0	1	0
22963	6	1	1	0	28	9422	0	1	0
22973	6	1	1	0	28	9422	0	1	0
23013	6	1	1	0	28	9422	0	1	0
23023	6	1	1	0	28	9422	0	1	0
23030	6	1	1	0	28	9422	1	0	0
23063	6	1	1	0	28	9422	0	1	0
23073	6	1	1	0	28	9422	0	1	0
23113	6	1	1	0	28	9422	0	1	0
23123	6	1	1	0	28	9422	0	1	0
23163	6	1	1	0	28	9422	0	1	0
23173	6	1	1	0	28	9422	0	1	0
23213	6	1	1	0	28	9422	0	1	0
23223	6	1	1	0	28	9422	0	1	0
23263	6	1	1	0	28	9422	0	1	0
23273	6	1	1	0	28	9422	0	1	0
23313	6	1	1	0	28	9422	0	1	0
23323	6	1	1	0	28	9422	0	1	0
23363	6	1	1	0	28	9422	0	1	0
23373	6	1	1	0	28	9422	0	1	0
23413	6	1	1	0	24	6882	0	1	0
23423	6	1	1	0	28	9422	0	1	0
23463	6	1	1	0	28	9422	0	1	0
23473	6	1	1	0	28	9422	0	1	0
23513	6	1	1	0	28	9422	0	1	0
23523	6	1	1	0	28	9422	0	1	0
23563	6	1	1	0	28	9422	0	1	0
23573	6	1	1	0	28	9422	0	1	0
23613	6	1	1	0	28	9422	0	1	0
23623	6	1	1	0	28	9422	0	1	0
23663	6	1	1	0	28	9422	0	1	0
23673	6	1	1	0	28	9422	0	1	0
23713	6	1	1	0	28	9422	0	1	0
23723	6	1	1	0	28	9422	0	1	0
23763	6	1	1	0	28	9422	0	1	0
23773	6	1	1	0	28	9422	0	1	0
23780	6	1	1	0	28	9422	1	0	0
23813	6	1	1	0	28	9422	0	1	0
23820	6	1	1	0	28	9422	1	0	0
23823	6	1	1	0	28	9422	0	1	0
23863	6	1	1	0	28	9422	0	1	0
23873	6	1	1	0	28	9422	0	1	0
23913	6	1	1	0	28	9422	0	1	0
23923	6	1	1	0	28	9422	0	1	0
23963	6	1	1	0	28	9422	0	1	0
23973	6	1	1	0	28	9422	0	1	0
24013	6	1	1	0	28	9422	0	1	0
24023	6	1	1	0	28	9422	0	1	0
24063	6	1	1	0	28	9422	0	1	0
24073	6	1	1	0	26	7708	0	1	0
24113	6	1	1	0	28	9422	0	1	0
24123	6	1	1	0	28	9422	0	1	0
24163	6	1	1	0	28	9422	0	1	0
24173	6	1	1	0	28	9422	0	1	0
24213	6	1	1	0	28	9422	0	1	0
24223	6	1	1	0	28	9422	0	1	0
24263	6	1	1	0	28	9422	0	1	0
24273	6	1	1	0	28	9422	0	1	0
24280	6	1	1	0	28	9422	1	0	0
24313	6	1	1	0	28	9422	0	1	0
24323	6	1	1	0	28	9422	0	1	0
24363	6	1	1	0	28	9422	0	1	0
24373	6	1	1	0	28	9422	0	1	0
24413	6	1	1	0	28	9422	0	1	0
24423	6	1	1	0	28	9422	0	1	0
24463	6	1	1	0	28	9422	0	1	0
24470	6	1	1	0	28	9422	1	0	0
24473	6	1	1	0	28	9422	0	1	0
24513	6	1	1	0	28	9422	0	1	0
24523	6	1	1	0	28	9422	0	1	0
24563	6	1	1	0	28	9422	0	1	0
24573	6	1	1	0	28	9422	0	1	0
24613	6	1	1	0	28	9422	0	1	0
24623	6	1	1	0	28	9422	0	1	0
24663	6	1	1	0	28	9422	0	1	0
24673	6	1	1	0	28	9422	0	1	0
24713	6	1	1	0	28	9422	0	1	0
24723	6	1	1	0	28	9422	0	1	0
24763	6	1	1	0	28	9422	0	1	0
24773	6	1	1	0	28	9422	0	1	0
24813	6	1	1	0	28	9422	0	1	0
24823	6	1	1	0	28	9422	0	1	0
24863	6	1	1	0	28	9422	0	1	0
24873	6	1	1	0	28	9422	0	1	0
24913	6	1	1	0	28	9422	0	1	0
24923	6	1	1	0	28	9422	0	1	0
24963	6	1	1	0	28	9422	0	1	0
24973	6	1	1	0	28	9422	0	1	0
25013	6	1	1	0	28	9422	0	1	0
25023	6	1	1	0	28	9422	0	1	0
25063	6	1	1	0	28	9422	0	1	0
25073	6	1	1	0	28	9422	0	1	0
25113	6	1	1	0	28	9422	0	1	0
25123	6	1	1	0	28	9422	0	1	0
25163	6	1	1	0	28	9422	0	1	0
25173	6	1	1	0	28	9422	0	1	0
25213	6	1	1	0	28	9422	0	1	0
25223	6	1	1	0	28	9422	0	1	0
25263	6	1	1	0	28	9422	0	1	0
25273	6	1	1	0	28	9422	0	1	0
25313	6	1	1	0	28	9422	0	1	0
25323	6	1	1	0	28	9422	0	1	0
25363	6	1	1	0	28	9422	0	1	0
25373	6	1	1	0	28	9422	0	1	0
25413	6	1	1	0	28	9422	0	1	0
25423	6	1	1	0	28	9422	0	1	0
25463	6	1	1	0	28	9422	0	1	0
25473	6	1	1	0	28	9422	0	1	0
25513	6	1	1	0	24	6882	0	1	0
25523	6	1	1	0	28	9422	0	1	0
25563	6	1	1	0	26	7708	0	1	0
25573	6	1	1	0	28	9422	0	1	0
25613	6	1	1	0	28	9422	0	1	0
25623	6	1	1	0	28	9422	0	1	0
25663	6	1	1	0	28	9422	0	1	0
25673	6	1	1	0	28	9422	0	1	0
25713	6	1	1	0	28	9422	0	1	0
25723	6	1	1	0	28	9422	0	1	0
25763	6	1	1	0	28	9422	0	1	0
25773	6	1	1	0	28	9422	0	1	0
25813	6	1	1	0	28	9422	0	1	0
25823	6	1	1	0	28	9422	0	1	0
25863	6	1	1	0	28	9422	0	1	0
25873	6	1	1	0	28	9422	0	1	0
25913	6	1	1	0	28	9422	0	1	0
25923	6	1	1	0	28	9422	0	1	0
25963	6	1	1	0	28	9422	0	1	0
25973	6	1	1	0	28	9422	0	1	0
26013	6	1	1	0	28	9422	0	1	0
26023	6	1	1	0	28	9422	0	1	0
26063	6	1	1	0	28	9422	0	1	0
26073	6	1	1	0	28	9422	0	1	0
26113	6	1	1	0	28	9422	0	1	0
26123	6	1	1	0	28	9422	0	1	0
26163	6	1	1	0	28	9422	0	1	0
26173	6	1	1	0	28	9422	0	1	0
26213	6	1	1	0	28	9422	0	1	0
26223	6	1	1	0	28	9422	0	1	0
26263	6	1	1	0	28	9422	0	1	0
26273	6	1	1	0	28	9422	0	1	0
26313	6	1	1	0	28	9422	0	1	0
26323	6	1	1	0	28	9422	0	1	0
26363	6	1	1	0	28	9422	0	1	0
26373	6	1	1	0	26	7708	0	1	0
26413	6	1	1	0	28	9422	0	1	0
26423	6	1	1	0	28	9422	0	1	0
26463	6	1	1	0	28	9422	0	1	0
26473	6	1	1	0	28	9422	0	1	0
26513	6	1	1	0	28	9422	0	1	0
26523	6	1	1	0	28	9422	0	1	0
26563	6	1	1	0	28	9422	0	1	0
26573	6	1	1	0	28	9422	0	1	0
26613	6	1	1	0	28	9422	0	1	0
26623	6	1	1	0	28	9422	0	1	0
26663	6	1	1	0	28	9422	0	1	0
26673	6	1	1	0	28	9422	0	1	0
26713	6	1	1	0	28	9422	0	1	0
26723	6	1	1	0	28	9422	0	1	0
26763	6	1	1	0	28	9422	0	1	0
26773	6	1	1	0	28	9422	0	1	0
26813	6	1	1	0	28	9422	0	1	0
26823	6	1	1	0	28	9422	0	1	0
26863	6	1	1	0	26	7708	0	1	0
26873	6	1	1	0	28	9422	0	1	0
26913	6	1	1	0	28	9422	0	1	0
26923	6	1	1	0	28	9422	0	1	0
26963	6	1	1	0	28	9422	0	1	0
26973	6	1	1	0	28	9422	0	1	0
27013	6	1	1	0	28	9422	0	1	0
27023	6	1	1	0	28	9422	0	1	0
27063	6	1	1	0	28	9422	0	1	0
27073	6	1	1	0	28	9422	0	1	0
27113	6	1	1	0	28	9422	0	1	0
27123	6	1	1	0	28	9422	0	1	0
27163	6	1	1	0	28	9422	0	1	0
27173	6	1	1	0	28	9422	0	1	0
27213	6	1	1	0	28	9422	0	1	0
27223	6	1	1	0	28	9422	0	1	0
27263	6	1	1	0	28	9422	0	1	0
27273	6	1	1	0	28	9422	0	1	0
27313	6	1	1	0	28	9422	0	1	0
27323	6	1	1	0	28	9422	0	1	0
27363	6	1	1	0	28	9422	0	1	0
27373	6	1	1	0	28	9422	0	1	0
27413	6	1	1	0	28	9422	0	1	0
27420	6	1	1	0	28	9422	1	0	0
27423	6	1	1	0	28	9422	0	1	0
27463	6	1	1	0	28	9422	0	1	0
27473	6	1	1	0	28	9422	0	1	0
27513	6	1	1	0	28	9422	0	1	0
27523	6	1	1	0	28	9422	0	1	0
27563	6	1	1	0	28	9422	0	1	0
27573	6	1	1	0	28	9422	0	1	0
27613	6	1	1	0	28	9422	0	1	0
27623	6	1	1	0	28	9422	0	1	0
27663	6	1	1	0	28	9422	0	1	0
27673	6	1	1	0	28	9422	0	1	0
27713	6	1	1	0	28	9422	0	1	0
27723	6	1	1	0	28	9422	0	1	0
27763	6	1	1	0	28	9422	0	1	0
27773	6	1	1	0	28	9422	0	1	0
27813	6	1	1	0	28	9422	0	1	0
27823	6	1	1	0	28	9422	0	1	0
27863	6	1	1	0	26	7708	0	1	0
27873	6	1	1	0	28	9422	0	1	0
27913	6	1	1	0	28	9422	0	1	0
27923	6	1	1	0	28	9422	0	1	0
27963	6	1	1	0	28	9422	0	1	0
27973	6	1	1	0	28	9422	0	1	0
27980	6	1	1	0	28	9422	1	0	0
28013	6	1	1	0	28	9422	0	1	0
28023	6	1	1	0	28	9422	0	1	0
28063	6	1	1	0	28	9422	0	1	0
28073	6	1	1	0	28	9422	0	1	0
28113	6	1	1	0	28	9422	0	1	0
28123	6	1	1	0	28	9422	0	1	0
28163	6	1	1	0	28	9422	0	1	0
28173	6	1	1	0	28	9422	0	1	0
28213	6	1	1	0	28	9422	0	1	0
28223	6	1	1	0	28	9422	0	1	0
28263	6	1	1	0	28	9422	0	1	0
28273	6	1	1	0	28	9422	0	1	0
28313	6	1	1	0	28	9422	0	1	0
28323	6	1	1	0	28	9422	0	1	0
28363	6	1	1	0	28	9422	0	1	0
28373	6	1	1	0	28	9422	0	1	0
28413	6	1	1	0	28	9422	0	1	0
28423	6	1	1	0	28	9422	0	1	0
28463	6	1	1	0	28	9422	0	1	0
28473	6	1	1	0	28	9422	0	1	0
28513	6	1	1	0	28	9422	0	1	0
28523	6	1	1	0	28	9422	0	1	0
28563	6	1	1	0	26	7708	0	1	0
28573	6	1	1	0	28	9422	0	1	0
28613	6	1	1	0	28	9422	0	1	0
28623	6	1	1	0	28	9422	0	1	0
28663	6	1	1	0	28	9422	0	1	0
28673	6	1	1	0	28	9422	0	1	0
28713	6	1	1	0	28	9422	0	1	0
28723	6	1	1	0	28	9422	0	1	0
28763	6	1	1	0	28	9422	0	1	0
28773	6	1	1	0	28	9422	0	1	0
28813	6	1	1	0	28	9422	0	1	0
28823	6	1	1	0	28	9422	0	1	0
28863	6	1	1	0	28	9422	0	1	0
28873	6	1	1	0	28	9422	0	1	0
28913	6	1	1	0	28	9422	0	1	0
28923	6	1	1	0	28	9422	0	1	0
28963	6	1	1	0	28	9422	0	1	0
28973	6	1	1	0	28	9422	0	1	0
29013	6	1	1	0	28	9422	0	1	0
29023	6	1	1	0	28	9422	0	1	0
29063	6	1	1	0	28	9422	0	1	0
29073	6	1	1	0	28	9422	0	1	0
29080	6	1	1	0	28	9422	1	0	0
29113	6	1	1	0	28	9422	0	1	0
29123	6	1	1	0	28	9422	0	1	0
29163	6	1	1	0	28	9422	0	1	0
29173	6	1	1	0	28	9422	0	1	0
29213	6	1	1	0	28	9422	0	1	0
29223	6	1	1	0	28	9422	0	1	0
29263	6	1	1	0	28	9422	0	1	0
29273	6	1	1	0	28	9422	0	1	0
29313	6	1	1	0	28	9422	0	1	0
29323	6	1	1	0	28	9422	0	1	0
29363	6	1	1	0	28	9422	0	1	0
29373	6	1	1	0	28	9422	0	1	0
29413	6	1	1	0	28	9422	0	1	0
29423	6	1	1	0	28	9422	0	1	0
29463	6	1	1	0	28	9422	0	1	0
29473	6	1	1	0	28	9422	0	1	0
29513	6	1	1	0	28	9422	0	1	0
29523	6	1	1	0	28	9422	0	1	0
29563	6	1	1	0	28	9422	0	1	0
29573	6	1	1	0	28	9422	0	1	0
29613	6	1	1	0	28	9422	0	1	0
29623	6	1	1	0	28	9422	0	1	0
29663	6	1	1	0	28	9422	0	1	0
29673	6	1	1	0	28	9422	0	1	0
29713	6	1	1	0	28	9422	0	1	0
29723	6	1	1	0	28	9422	0	1	0
29763	6	1	1	0	28	9422	0	1	0
29773	6	1	1	0	28	9422	0	1	0
29813	6	1	1	0	28	9422	0	1	0
29823	6	1	1	0	28	9422	0	1	0
29863	6	1	1	0	28	9422	0	1	0
29873	6	1	1	0	28	9422	0	1	0
29913	6	1	1	0	28	9422	0	1	0
29923	6	1	1	0	28	9422	0	1	0
29963	6	1	1	0	28	9422	0	1	0
29973	6	1	1	0	28	9422	0	1	0
30013	6	1	1	0	28	9422	0	1	0
30023	6	1	1	0	28	9422	0	1	0
30063	6	1	1	0	28	9422	0	1	0
30073	6	1	1	0	28	9422	0	1	0
30113	6	1	1	0	28	9422	0	1	0
30123	6	1	1	0	28	9422	0	1	0
30163	6	1	1	0	28	9422	0	1	0
30173	6	1	1	0	28	9422	0	1	0
30213	6	1	1	0	28	9422	0	1	0
30223	6	1	1	0	28	9422	0	1	0
30263	6	1	1	0	28	9422	0	1	0
30273	6	1	1	0	28	9422	0	1	0
30313	6	1	1	0	28	9422	0	1	0
30323	6	1	1	0	28	9422	0	1	0
30363	6	1	1	0	28	9422	0	1	0
30373	6	1	1	0	28	9422	0	1	0
30413	6	1	1	0	28	9422	0	1	0
30423	6	1	1	0	28	9422	0	1	0
30463	6	1	1	0	28	9422	0	1	0
30473	6	1	1	0	28	9422	0	1	0
30513	6	1	1	0	28	9422	0	1	0
30523	6	1	1	0	28	9422	0	1	0
30563	6	1	1	0	28	9422	0	1	0
30573	6	1	1	0	28	9422	0	1	0
30613	6	1	1	0	28	9422	0	1	0
30623	6	1	1	0	28	9422	0	1	0
30663	6	1	1	0	28	9422	0	1	0
30673	6	1	1	0	28	9422	0	1	0
30713	6	1	1	0	28	9422	0	1	0
30723	6	1	1	0	28	9422	0	1	0
30763	6	1	1	0	28	9422	0	1	0
30773	6	1	1	0	28	9422	0	1	0
30813	6	1	1	0	28	9422	0	1	0
30823	6	1	1	0	28	9422	0	1	0
30863	6	1	1	0	28	9422	0	1	0
30873	6	1	1	0	28	9422	0	1	0
30913	6	1	1	0	28	9422	0	1	0
30923	6	1	1	0	28	9422	0	1	0
30963	6	1	1	0	28	9422	0	1	0
30973	6	1	1	0	28	9422	0	1	0
31013	6	1	1	0	28	9422	0	1	0
31023	6	1	1	0	28	9422	0	1	0
31063	6	1	1	0	28	9422	0	1	0
31073	6	1	1	0	28	9422	0	1	0
31113	6	1	1	0	28	9422	0	1	0
31123	6	1	1	0	28	9422	0	1	0
31163	6	1	1	0	28	9422	0	1	0
31173	6	1	1	0	28	9422	0	1	0
31213	6	1	1	0	28	9422	0	1	0
31223	6	1	1	0	28	9422	0	1	0
31263	6	1	1	0	28	9422	0	1	0
31273	6	1	1	0	28	9422	0	1	0
31313	6	1	1	0	28	9422	0	1	0
